id： film8010 - 所谓养狗Sky与我家的180天 犬を飼うということ ～スカイと我が家の180日～,所谓养狗~Sky与我家的180天~ 犬を飼うということ ～スカイと我が家の180日～,7.4,参评人数： 3596,类型： 剧情 家庭,制片国家:  日本,语言:  日语,上映日期： 2011-04-15(日本),片长：,又名:  养狗这件事~Sky与我家的180天~ / Inu wo kautoiu koto: Sky to wagaya no 180 nichi,导演: 本木克英 远藤光贵 高桥伸之,编剧: 寺田敏雄,主演: 锦户亮 / 水川麻美 / 田口淳之介 / 久家心 / 山崎龙太郎 / 武田航平 / 鹿沼忧妃 / 风见慎吾 / 吹越满 / 杉本哲太,豆瓣链接：https://movie.douban.com/subject/5989624/,IMDb链接： http://www.tv-asahi.co.jp/inu/ https://www.imdb.com/title/tt1850092,"简介： 
                                　　爸爸工作努力本分，妈妈贤惠开朗，育有一男一女，都可爱健康。住在东京的本乡一家看似非常完满，令人羡慕。但殊不知，在看不到的地方，家庭的根基正在一点点被腐蚀。父亲本乡勇次（锦户亮 饰）在一家机械制造公司的人事部上班。工作内容则是告诉员工被解雇的消息，这样的活让勇次很是不习惯。更令人承受不了的事则是，这次被告知的对象居然就是自己。母亲本乡幸子（水川麻美 饰）为了贴补家用，不得不出去打零工。一家四口生活的很艰辛，而勇次被解雇的事无疑是雪上加霜。
                                     
                                　　就在这时，小女儿直子（久家心 饰）在路边捡到了一只被人遗弃的小狗，不忍心把他丢在路边的直子把小狗带回了家。于是日子过得并不怎么舒畅的本乡家开始了和小狗Sky Tree的四人一狗生活。因为小狗的到来，本乡家的伤口渐渐被治愈，一切都在朝着好的方向发展。
                        "
id： film8011 - 玫瑰玫瑰我爱你,玫瑰玫瑰我爱你,7.0,参评人数： 2889,类型： 喜剧 动作 歌舞,制片国家:  中国香港,语言:  粤语,上映日期： 1993-03-27(中国香港),片长： 95分钟,又名:  Rose Rose I Love You,导演: 彭绮华,编剧: 刘镇伟,主演: 梁家辉 / 刘嘉玲 / 钟镇涛 / 任达华 / 叶玉卿 / 陈加玲,豆瓣链接：https://movie.douban.com/subject/1303153/,IMDb链接： https://www.imdb.com/title/tt0107544,"简介： 
                                　　大盜麥基（任達華飾）盜取馬拉之星，被神探呂奇（梁家輝飾）及梁醒波（鍾鎮濤飾）兩人拘捕，而馬拉之星則下落不明，麥基將罪名嫁禍黑玫瑰（葉玉卿飾）。某夜麥基獄中逃脫，前往找尋舊愛陳寶珠（劉嘉玲飾）取回收藏馬拉之星的鎖匙，而警方亦命神探呂奇與梁醒波二人捉拿麥基及找回馬拉之星。為了捉拿麥基，二人各出奇谋同時黑玫瑰為了洗脫罪名，亦纏上呂奇…
                        "
id： film8012 - 孪生陌生人 Three Identical Strangers,孪生陌生人 Three Identical Strangers,7.6,参评人数： 3350,类型： 剧情 悬疑 纪录片 传记,制片国家:  英国,语言:  英语,上映日期： 2018-01-19(圣丹斯电影节) 2018-11-30(英国),片长： 96分钟,又名:,导演: 蒂姆·瓦德尔,编剧: 西尔维埃尔泽塔-雷利 艾迪·格兰德 罗恩·格特曼 伊万·勒柔斯,类型:,豆瓣链接：https://movie.douban.com/subject/27611429/,IMDb链接： https://www.imdb.com/title/tt7664504,"简介： 
                                　　三位离散了19年的双胞胎，在经历了一阵新闻娱乐真人秀狂欢之后，竟然发现了一个黑暗的学术阴谋。
                        "
id： film8013 - 爱在春天,爱在春天,4.7,参评人数： 3460,类型： 剧情 爱情,制片国家:  中国大陆,语言:  汉语普通话,上映日期： 2013-05-20,片长：,又名:  我和春天有个约会 / Love In Spring,导演: 庄训鑫,编剧: 黄南凤 庄训鑫,主演: 俞灏明 / 袁姗姗 / 徐璐 / 陈燃 / 赵樱子 / 吉杰 / 田丽 / 孙坚 / 李泰 / 于婧巧 / 宋宁峰 / 段钧豪 / 路晨 / 吴恙 / 潘丹 / 黄建群 / 任伟 / 黄丽娅 / 王侃伟 / 张静懿 / 肖辉 / 吴任远 / 冷海铭 / 陈旭明 / 陈又宁 / 蔡纲 / 钟夫翔 / 严志平 / 李沁霏 / 荣蓉 / 郑晓明 / 崔一静 / 吴启 / 柴浩伟 / 代栩逸 / 丁冠中,豆瓣链接：https://movie.douban.com/subject/5313376/,IMDb链接：,"简介： 
                                　　1930年代，上海。姚小蝶（袁珊珊 饰）、洪莲西（陈燃 饰）、金露露（徐璐 饰）和蓝凤萍（赵韩樱子 饰）想通过丽花皇宫举办的歌后比赛改变自己的命运，以期在当时动荡不安的环境下寻找各自的真爱。几番打拼过后，她们都成了丽花皇宫的签约歌手，但初入社会的她们面临着前面的各种诱惑和陷阱。姚小蝶邂逅富家子弟沈家豪（俞灏明 饰），他们的相识冲满了一连串的误会与冲突。有男人婆之称的洪莲西怎么都想不到自己的初吻竟献给了遭敌追击的逸天（宋宁 饰），风情万种的凤萍偶遇羸弱男生唐纳德（李泰 饰），俩人一见钟情。陆达生（孙坚 饰）的及时返沪，挽救了对爱陷入绝望的金露露......
                        "
id： film8014 - 喜剧 喜劇,喜剧 喜劇,7.8,参评人数： 3037,类型： 剧情 动作 动画 短片 奇幻,制片国家:  日本,语言:  日语,上映日期： 2002-05-02(日本),片长： 10分钟,又名:  Comedy / 骑士与萝莉,导演: 中泽一登,编剧: 绿川光 前田爱,类型:,豆瓣链接：https://movie.douban.com/subject/3731342/,IMDb链接： https://www.imdb.com/title/tt1415212,"简介： 
                                　　那是发生在“我”只有五岁时候的事情，距离我的村庄约四五天马程有一片黑森林，森林腹地耸立着一座破败陈旧的古堡。古堡内住着一名神秘剑士。他扶危救贫，不以钱作为报酬，而只收取少数特定种类他所感兴趣的古书。
                                     
                                　　庆祝收获节时，我从某个英国人那里偷出一本古书，狂命奔跑。在靠近黑森林的草原上，终于筋疲力尽跌倒，昏睡过去。不知过了多久，我从黑暗中苏醒，眼前是壁炉燃烧的熊熊烈火，黑色剑士坐在摇椅上安静地读书，四面墙壁均是不知诞生于何年何月的古书。我鼓起勇气奉上那本偷来的书，请求剑士帮忙赶走荼毒爱尔兰村民的英国士兵。剑士并没有立刻答应下来，接下来的数日他静静翻阅我带来的书，直到有一天他僵硬的嘴角露出一丝笑容……
                        "
id： film8015 - 暗黑女子 暗黒女子,暗黑女子 暗黒女子,6.4,参评人数： 3432,类型： 悬疑,制片国家:  日本,语言:  日语,上映日期： 2017-04-01(日本),片长： 105分钟,又名:,导演: 耶云哉治,编剧: 冈田麿里,主演: 清水富美加 / 饭丰万理江 / 清野菜名 / 玉城蒂娜 / 小岛梨里杏 / 平祐奈 / 升毅 / 千叶雄大,豆瓣链接：https://movie.douban.com/subject/26870765/,IMDb链接： http://ankoku-movie.jp https://www.imdb.com/title/tt6064378,"简介： 
                                    　　《暗黑女子》改编自秋吉理香子的同名人气推理小说，描述了女子高中美少女白石逸美神秘死亡以后，逸美同校文学部的少女们，开始以她的死亡为主题，各自发表了检举犯人的作品。由清水富美加和饭丰万理江担任双主演，由《百濑，朝向这边》、《战神：只是爱着你》的导演耶云哉治执导。
                                         
                                    　　影片《暗黑女子》是一部由耶云哉治执导的影片，该片于2017年4月1日本上映。
                                         
                                    　　本片围绕基督教名媛学校圣母玛利亚女子高等学院的理事长之女、全校同学羡慕的物件——白石逸美（饭丰饰演）神秘死亡的故事展开。
                                         
                                    　　好友澄川小百合（清水饰演）代替逸美，继任了文学小组的会长而被成员们怀疑。她为了查明逸美死亡的原因并找出真凶，让成员们写关于「逸美之死」的小说，然后大家一起摸黑开朗读会。
                                         
                                    　　清水富美加饰演文学部部长澄川小百合，白石逸美则由饭丰万理江出演。千叶雄大饰演的北条老师曾是学校文学部的顾问，因向身边工作人员讲猥...
                            "
id： film8016 - 魔盒 The Box,魔盒 The Box,5.0,参评人数： 3283,类型： 科幻 悬疑 惊悚,制片国家:  美国,语言:  英语,上映日期： 2009-10-29,片长： 115 分钟,又名:  杀人宝盒 / 百万杀人实验 / 00万连锁凶杀 / 聚宝盒 / 盒子,导演: 理查德·凯利,编剧: 理查德·凯利 理查德·麦瑟森,主演: 卡梅隆·迪亚兹 / 詹姆斯·麦斯登 / 弗兰克·兰格拉 / 詹姆斯·瑞布霍恩 / 霍尔姆斯·奥斯本 / 吉莉安·雅各布斯 / 西利亚·维斯顿 / 黛伯拉·拉什 / 伊恩·康 / 约翰·马加罗,豆瓣链接：https://movie.douban.com/subject/2137483/,IMDb链接： http://thebox-movie.warnerbros.com/ https://www.imdb.com/title/tt0362478,"简介： 
                                　　1976年，美国弗吉尼亚州。担当中学教员的诺玛（卡梅隆·迪亚茨 Cameron Diaz 饰）和在NASA供职的丈夫亚瑟（詹姆斯·麦斯登 James Marsden 饰）过着幸福的生活，他们的事业小有成就，衣食无忧，唯一的不足则是儿子沃尔特（Sam Oz Stone 饰）身染重病，健康每况愈下。随着岁月的流逝，儿子的病情不断加重，夫妇俩渐渐无法负担这巨额的医疗费用。
                                     
                                　　某个早晨，一辆神秘的黑色轿车在诺玛家的门口留下一个带有红色按钮的盒子。不久，一名脸上留着恐怖伤疤的男人拜访了诺玛。他声称这是一个能为所有者带来幸福的盒子，每按一次，便有巨大的财富入账，与之对应世上就会有某人死去。一方是儿子的巨额医疗费，一方是无辜者的性命，诺玛夫妇将会怎样选择？
                        "
id： film8017 - 日本昆虫记 にっぽん昆虫記,日本昆虫记 にっぽん昆虫記,8.2,参评人数： 2947,类型： 剧情,制片国家:  日本,语言:  日语,上映日期： 1963-11-16(日本),片长： 123分钟,又名:  The Insect Woman,导演: 今村昌平,编剧: 长谷部庆治 今村昌平,主演: 左幸子 / 吉村实子 / 小泽昭一 / 长门裕之 / 炎加世子 / 青木富夫 / 东惠美子 / 榎木兵卫 / 春川真澄 / 加藤武 / 河津清三郎 / 岸辉子 / 北林谷荣 / 北村和夫 / 小池朝雄 / 久米明 / 桑山正一 / 森绿 / 佐佐木澄江 / 高原骏雄 / 高山千草 / 殿山泰司 / 露口茂,豆瓣链接：https://movie.douban.com/subject/1302917/,IMDb链接： https://www.imdb.com/title/tt0057363,"简介： 
                                　　松木（左幸子 饰）出生在一个穷苦的农村家庭之中，母亲去世后，她和父亲过着相依为命的生活，父女之间感情十分亲密。为了补贴家用，松木被派往地主家做工，却被地主的儿子强暴怀孕。之后，松木回到了父亲身边，生下了一个女儿，取名幸子。
                                     
                                　　之后，松木在工厂里找到了一份工作，和小组长松波交往甚密。最终，松木被工厂开除。无处可去的她决定将幸子留给父亲照顾，自己只身一人来到了繁华的大都市东京。在那里，她成为了妓院里的一名女佣，并最终经不住金钱的诱惑，出卖了身体。聪敏的松木深得妈妈桑的信赖，妈妈桑将自己的一部分事业交给松木打理，并将金主唐泽介绍给松木。在唐泽的资助下，松木拥有了自己的妓院。
                        "
id： film8018 - 第一次不是你,第一次不是你,6.6,参评人数： 3289,类型： 剧情 爱情,制片国家:  中国香港,语言:  粤语,上映日期： 2013-09-12(中国香港),片长： 95分钟,又名:  A Secret Between Us,导演: 叶念琛,编剧: 叶念琛,主演: 马志威 / 蒋家旻 / 江美仪 / 陈敏之 / 商天娥 / 卢海鹏 / 连诗雅 / 古明华 / 钟一宪 / 麦长青 / 李蕙敏 / 庄思敏 / 何浩文 / 吴若希 / 林盛斌 / 汤怡 / 黎芷珊 / 陈嘉宝 / 倪晨曦 / 陈沛妍,豆瓣链接：https://movie.douban.com/subject/22557483/,IMDb链接： https://www.imdb.com/title/tt4305306,"简介： 
                                　　阿宝（蒋家旻 饰）的母亲被确证患上了急性肾衰竭，唯有换肾才能够保命，然而，阿宝贫寒的家境却根本无法承受高昂的手术费用。无奈之下，阿宝找到了邻居芸姐（陈敏芝 饰），求她帮忙，在芸姐的建议下，阿宝最终无奈的同意利用自己的身体换取金钱。
                                     
                                　　阿强（马志威 饰）是阿宝的男友，尽管他明白阿宝的处境，亦决定尊重阿宝的决定，甚至陪她上下班，但他无法控制自己心里渐渐滋长的妒火，最终矛盾爆发，两人不欢而散。之后，阿强得知了阿宝母亲去世的消息，与此同时，阿宝亦被亲戚收养，从此了无音信。一晃眼多年过去，阿强成为了一名发型设计师，在一次工作中，他意外的和阿宝重逢了，往日的种种浮现心头，两人心中百般感慨。
                        "
id： film8019 - 残虐你，娱乐我 Amusement,残虐你，娱乐我 Amusement,5.6,参评人数： 2941,类型： 惊悚 恐怖,制片国家:  美国,语言:  英语,上映日期： 2009-01-20,片长： USA: 85 分钟,又名:  全女杀 / 娱乐游戏,导演: John Simpson,编剧: Jake Wade Wall,主演: 基尔·奥唐纳 / 凯瑟琳·温妮克 / 劳拉·布雷肯里奇,豆瓣链接：https://movie.douban.com/subject/1951222/,IMDb链接： https://www.imdb.com/title/tt0476958,"简介： 
                                　　茜比（Laura Breckenridge 饰）、泰碧莎（Katheryn Winnick 饰）和莉萨（Jessica Lucas 饰）是荆棘丘陵小镇上青梅竹马的好朋友，长大后的某一天，她们却相继经历了一段恐怖的体验。
                                     
                                　　茜比和男朋友罗伯（Tad Hilgenbrink 饰）夜间驱车前往辛辛那提，路上遇见一辆怪物卡车。卡车上载着一个面容憔悴的女子，一张写着“救命”的纸条飘到了茜比他们的车上；暴雨之夜，泰碧莎照顾两个小侄子睡觉，屋内的小丑玩偶竟站了起来，狰狞地走向泰碧莎和孩子们；莉萨的室友彻夜未归，她和男友丹（Reid Scott 饰）来到一幢阴森的古堡寻找，等待他们的却是……
                                     
                                　　这一切，似乎都与三人童年时的一个玩伴有关。
                        "
id： film8020 - 13号病房 Ward 13,13号病房 Ward 13,7.9,参评人数： 3115,类型： 喜剧 动作 动画 恐怖 短片,制片国家:  澳大利亚,语言:  无对白,上映日期： 2003-06-28,片长： Australia: 15 分钟,又名:,导演: Peter Cornwell,编剧: Mark Bradridge Peter Cornwell,主演: Brett Hicks-Maitland / Ren Klyce,豆瓣链接：https://movie.douban.com/subject/1777013/,IMDb链接： http://www.ward13.com.au https://www.imdb.com/title/tt0379000,"简介： 
                                　　倒霉的本遭遇严重车祸，随即被送往医院。不知经过多长时间，全身缠满绷带的本从昏睡中慢慢醒来，他发现自己正躺在病床上，但是这所医院似乎有些不同寻常。走廊内空无一人，静谧肃杀；放眼望去不见妖娆性感的护士，而是一群面目狰狞有如恶鬼般的男性护工。他小心翼翼侦查，亲眼见到了难以置信的景象：一个病人在床上痛苦呻吟，而此人竟长了一颗章鱼头。
                                     
                                　　原来这是一座进行生化实验的秘密医院，对于这里的医生来说，人的性命宛如草芥。看来，本必须想尽一切办法逃离这座夺命魔窟……
                                     
                                　　本片荣获2003年亚洲幻想电影节最佳短片奖、2004年汉堡国际短片电影节特别提名奖、2004年渥太华国际电影节特别提名最佳处女作、2004年萨格勒布国际动画电影节观众大奖。
                        "
id： film8021 - 永无止境 Limitless,永无止境 Limitless,7.3,参评人数： 3751,类型： 剧情 科幻 惊悚,制片国家:  美国,语言:  英语,上映日期： 2015-09-23,片长：,又名:  永无止境电视剧版,导演: 尼尔·博格 马克·韦布,编剧: Craig Sweeny,主演: 杰克·麦克道曼 / 詹妮弗·卡朋特 / 希尔·哈勃 / 玛丽·伊丽莎白·马斯特兰托尼奥 / 布莱德利·库珀 / 迈克尔·詹姆斯·肖 / 布莱尔·布朗 / 朗·瑞弗金 / 梅根·桂南 / Henry Gagliardi / Sipiwe Moyo / Mark Noonan / Tom Degnan / Mohammed Hossain / 艾米·穆林斯,豆瓣链接：https://movie.douban.com/subject/26235527/,IMDb链接： https://www.imdb.com/title/tt4422836,"简介： 
                                　　改编自2011年布莱德利·库珀主演的同名电影，男主角布莱恩·芬奇（Brian Finch）发现了一种具有神秘力量的药物NZT，于是他便使用自己获得的全新超能力帮助FBI解决案件。
                        "
